lat,long,id,age,price,count,increasing,how_many
35.142253600000004,129.0845862,289,0.31167915381225203,0.004783960355093517,93.26123428344728,90.26123428344728,90
35.1027757,129.1191918,727,0.14984574702512116,0.00429649872214208,82.64832051595052,77.64832051595052,78
35.12888969999999,129.1143634,680,0.2517408550022036,0.26204480947224423,82.4645512898763,73.4645512898763,73
35.1346155,129.0796979,223,0.5028157289065177,0.15788141295382999,92.5628433227539,69.56284332275389,70
35.128829499999995,129.09291399999998,400,0.4045835169678271,0.2172448588608501,62.00345993041992,60.00345993041992,60
35.1292386,129.09296411666668,382,0.4045835169678271,0.2172448588608501,59.85759162902832,54.85759162902832,55
35.127812299999995,129.1058734,541,0.26008940376503176,0.1089465851114016,48.4805793762207,47.4805793762207,47
35.1091115,129.113583,654,0.6163655060966651,0.1466782571015748,43.95450019836426,40.95450019836426,41
35.1263825,129.10164170000002,506,0.36431247245482573,0.19368233403695007,35.53109931945801,32.531099319458015,33
35.1184234,129.1053904,545,0.5843984133979726,0.020593094101222904,33.03404998779297,32.03404998779297,32
35.110179325,129.11314132500002,662,0.4922432789775229,0.21753963892438832,36.556399345397956,31.55639934539795,32
35.1248875,129.09323659999998,402,0.2886502284799702,0.07268855475604068,30.45623016357422,28.45623016357422,28
35.12758460303031,129.1067079454546,559,0.2600894037650318,0.10894658511140157,47.32611846923828,28.32611846923828,28
35.11544129999999,129.0943006,406,0.4734366893350664,0.08956683895421721,33.093420028686516,24.093420028686523,24
35.1318497125,129.0953716875,416,0.3254384704727908,0.2770063483024258,28.27207088470459,23.27207088470459,23
35.1172775,129.11329170000002,650,0.5311444101660056,0.15021316202146973,21.866750717163086,20.866750717163086,21
35.14767750000001,129.0932077,392,0.4382988100484794,0.05227741157275982,23.85235023498535,20.85235023498535,21
35.1237724,129.1149815,682,0.4816916409578374,0.11441922085518826,23.77431170145671,19.774311701456707,20
35.13233421428571,129.08631088095242,293,0.5251004810282025,0.14520981437568992,28.44988377888997,19.449883778889973,19
35.1014985,129.1174168,728,0.14984574702512116,0.0702607580377801,21.172986030578613,19.172986030578613,19
35.116681799999995,129.11396810000002,668,0.5311444101660056,0.15021316202146973,21.22585678100586,18.22585678100586,18
35.148967299999995,129.092314,356,0.2697223446452181,0.08548482936050422,18.83360481262207,17.83360481262207,18
35.13824976666667,129.08657826666666,291,0.4999020616032515,0.1756827879108228,19.21371332804362,15.213713328043617,15
35.1477528875,129.09590231250002,427,0.5425449461254387,0.10046866878089092,20.741994380950924,14.741994380950928,15
35.103784350000005,129.1088364,604,0.11987659762009692,0.05339934126090872,16.31951904296875,14.31951904296875,14
35.132286672619045,129.08875916190476,328,0.4352605990359623,0.2438601613712139,34.821669260660805,13.821669260660805,14
35.12153679285713,129.10751032142858,578,0.3770442985956427,0.08831603365878983,27.924596241542268,12.924596241542272,13
35.132218117592586,129.093283175,399,0.30914984262133155,0.3065045961698413,33.78808212280273,12.788082122802734,13
35.150937400000004,129.09475590000002,390,0.35463493462612017,0.06661133491011076,14.326111316680908,12.326111316680908,12
35.123785299999994,129.080142,228,0.3588805641251652,0.1807440031979349,12.787409782409668,11.787409782409668,12
35.1593536,129.09584990000005,421,0.5544292639929483,0.01517902023124229,18.762102127075195,11.762102127075195,12
35.110119,129.11508419999998,689,0.29755084052131203,0.08138518733611085,13.156556129455565,11.156556129455566,11
35.1515976,129.09004009999998,355,0.259420449537241,0.08171556598904246,14.711766242980955,10.711766242980957,11
35.1100435,129.08722020000002,304,0.1605490146697727,0.15169158050156115,12.591954708099365,10.591954708099363,11
35.127035742857146,129.1116064,626,0.2875611240529707,0.21892377508173835,26.52697054545085,10.526970545450848,11
35.13147182444445,129.1003471044444,469,0.3556398173477877,0.2662490471633692,20.030067443847656,10.030067443847656,10
35.1110634,129.06975559999998,93,0.2297634787718524,0.13246324026400755,10.778730392456056,9.778730392456056,10
35.13201699606274,129.09808034639786,460,0.473916290073233,0.2546221084559309,25.37062772115071,9.370627721150717,9
35.117186728571426,129.1069883857143,580,0.5064174634155115,0.10383086218206884,25.3643741607666,9.364374160766602,9
35.142472122222216,129.0746131,149,0.5137019583912488,0.20938466091362185,18.267664591471355,9.267664591471355,9
35.1478083,129.0736426,112,0.5385884278788642,0.12175991292074,10.185591697692873,9.185591697692873,9
35.1255929,129.07717399999999,192,0.4743477664024737,0.1277930941315383,11.890674591064453,8.890674591064453,9
35.14891970000001,129.0973348,426,0.20978404583516966,0.019747249090484496,10.689377784729004,8.689377784729004,9
35.1423484,129.0788345,184,0.3767550210917333,0.09686338519304924,9.438102722167967,8.438102722167969,8
35.143225,129.0977168,429,0.12174966945791095,0.0921756063383022,11.35100269317627,8.35100269317627,8
35.124397166666675,129.09573673333333,437,0.4210665491405905,0.12678378532760431,11.811592737833656,7.811592737833657,8
35.120307350000004,129.10940565,614,0.4877835841255848,0.12913792047365044,12.713601112365724,7.713601112365723,8
35.1049598,129.1118408,656,0.14485088879095045,0.05678024086781521,18.321343994140626,7.321343994140626,7
35.14089716666667,129.09044365000003,360,0.5201028978304559,0.15281333549705364,11.75059986114502,6.75059986114502,7
35.1321118,129.10265025,504,0.3285079838627657,0.22714396165297204,9.917269468307497,5.917269468307495,6
35.14940929999999,129.07332069999998,111,0.2697223446452181,0.04281476581331492,6.902658939361572,5.902658939361572,6
35.118049,129.0783078,195,0.4795063904803877,0.08440042016771379,6.528086185455322,5.528086185455322,6
35.1540914,129.0892447,319,0.25806767543215303,0.038163589214416815,8.519259452819824,5.519259452819824,6
35.1166197,129.0851354,301,0.5517383720569338,0.10346642290096243,5.907677173614503,4.907677173614502,5
35.10984379999999,129.08344409999998,269,0.04495372410753635,0.08885048390514033,6.870519161224365,4.870519161224365,5
35.1240543,129.1098314,612,0.4772711224308418,0.13971901064146253,6.795794486999513,4.795794486999512,5
35.110322700000005,129.11546379999996,688,0.2975508405213119,0.08138518733611085,13.574217319488525,4.574217319488525,5
35.1215893,129.0821981,264,0.3003726110821748,0.1436912386464125,6.520613431930543,4.520613431930542,5
35.12232562,129.09788369999998,438,0.4298699867783163,0.16142810730376048,13.282455253601075,4.282455253601076,4
35.146253,129.0777268,182,0.4634514890134106,0.04750355635666312,8.126110076904299,4.126110076904297,4
35.12002460000001,129.0972165,439,0.3718898994350734,0.1127109864174695,9.069199244181316,4.0691992441813145,4
35.13700927111111,129.0888758137037,326,0.3501458848207261,0.2777416835896405,28.79840660095215,3.798406600952149,4
35.116582550000004,129.08475015,283,0.5517383720569338,0.10346642290096243,5.668518543243407,3.668518543243408,4
35.14738978888889,129.06856581666668,67,0.45799007808703707,0.1741224463914484,11.544583320617676,3.5445833206176762,4
35.1291217,129.0871775,295,0.5308597767004554,0.12912799989604712,4.500207901000977,3.500207901000977,4
35.112453,129.1023609,513,0.4295578081386807,0.08649891086227618,6.47119665145874,3.47119665145874,3
35.12530040000001,129.10139270000002,507,0.2980265413055188,0.05260037975519319,9.19299030303955,3.1929903030395512,3
35.132143299999996,129.06742140000003,49,0.3421477890406933,0.04921406819925215,4.118426322937012,3.118426322937012,3
35.128934099999995,129.08879935,330,0.4725085180304835,0.12230554239117356,4.630786180496216,2.630786180496216,3
35.1182015,129.1178337,720,0.3596297928602908,0.08574703914616033,3.5373051166534424,2.5373051166534424,3
35.1404533875,129.09993790416664,466,0.31967092698692506,0.5205955859451923,17.982378005981445,1.982378005981445,2
35.138684158333334,129.07264509166666,115,0.4750814154004514,0.18115394154343106,18.85216674804688,1.8521667480468764,2
35.1397527,129.08411270000002,255,0.470568223113977,0.14690763901273504,3.8126864433288574,1.8126864433288572,2
35.139133825,129.077822675,185,0.3848038783605112,0.09862299175925587,11.305216789245605,1.3052167892456057,1
35.13434605,129.0817919,231,0.5285359189070074,0.14810772030300665,11.123026529947914,1.123026529947916,1
35.1363125,129.0811875,222,0.0,0.1992014935383075,2.0437490940093994,1.0437490940093994,1
35.14708704722222,129.0738438527778,128,0.5385884278788642,0.12175991292074,10.892845471700035,0.8928454717000331,1
35.139586,129.08011205000003,220,0.4119731702457784,0.1450713928047437,3.809203147888184,0.8092031478881836,1
35.143509722222234,129.07138588888893,113,0.5154497820870673,0.14055684001151342,7.752075513203938,0.7520755132039385,1
35.14224356031746,129.07287247857144,118,0.5084765682385778,0.26171116723455423,15.716000874837242,0.7160008748372402,1
35.103791908000005,129.108541456,596,0.11987659762009692,0.05339934126090872,16.66306381225586,0.6630638122558601,1
35.12828415,129.08397795,260,0.4878311542040058,0.1255815315497044,2.5403995513916016,0.5403995513916016,1
