Unnamed: 0.1,cd_loc,latlong,lat,long,district
1485,문현3동 문현로부근,"[35.1381705, 129.0716986]",35.1381705,129.0716986,116.0
1486,문현동 전포대로110번길 6 부근,"[35.1464961, 129.067296]",35.1464961,129.067296,42.0
1487,대연동 용소로14번길 23 부근,"[35.1354491, 129.0995294]",35.1354491,129.0995294,467.0
1488,문현동 지게골로 146 부근,"[35.134116, 129.0752936]",35.134116,129.0752936,153.0
1489,대연동 진남로 67 부근(인도),"[35.1379625, 129.0879819]",35.1379625,129.08798190000002,326.0
1490,용호동 용호로232번길 그린빌라 부근,"[35.1190067, 129.1071125]",35.11900670000001,129.1071125,580.0
1491,대연동 렌즈미 앞 CCTV(횡단보도),"[35.1364043, 129.1002376]",35.136404299999995,129.10023759999999,467.0
1492,감만동 무민사로 밀양돼지국밥 부근(횡단보도),"[35.11234719999999, 129.0809176]",35.11234719999999,129.0809176,233.0
1493,감만동 양지골로 111 부근(곡각지),"[35.1144911, 129.0872979]",35.1144911,129.0872979,337.0
1494,문현동 고동골로 베스티움 부근,"[35.1397443, 129.0705649]",35.1397443,129.0705649,80.0
1495,대연동 부산은행건너편 CCTV,"[35.1348935, 129.0922523]",35.1348935,129.0922523,362.0
1496,용호동 분포로 145 부근(인도/횡단보도),"[35.1295917, 129.11584]",35.1295917,129.11584,680.0
1497,감만동 남광시장 앞 CCTV(인도),"[35.1239225, 129.0887252]",35.1239225,129.0887252,332.0
1498,문현동 문현금융로 40 부근,"[35.1472297, 129.0657929]",35.147229700000004,129.0657929,42.0
1499,대연동 유엔평화로3번길 삼부자 황제갈비살 부근(곡각지),"[35.1346069, 129.0944671]",35.134606899999994,129.09446709999997,398.0
1500,용호동 용주로6번길 22 부근,"[35.112073, 129.1113144]",35.112072999999995,129.1113144,618.0
1501,문현동 수영로13번길 38-1 부근,"[35.1384383, 129.0706968]",35.1384383,129.07069679999998,81.0
1502,대연동 수영로 268 부근,"[35.1354348, 129.0958179]",35.1354348,129.09581790000001,432.0
1503,문현동 고동골로 132-1 부근(횡단보도),"[35.1448013, 129.07577]",35.1448013,129.07577,148.0
1504,용호동 신선로 566 부근(횡단보도),"[35.1327668, 129.1109547]",35.13276679999999,129.1109547,608.0
1505,문현동 문현로 이디아커피 부근,"[35.14323, 129.0765043]",35.143229999999996,129.0765043,184.0
1506,대연3동 부산지방경찰청제2기동대부근,"[35.1347551, 129.1004736]",35.13475510000001,129.10047360000002,468.0
1507,문현동 문현교차로CCTV(사선),"[35.136865, 129.0678657]",35.136865,129.0678657,47.0
1508,문현동 현대1차 인근CCTV(횡단보도),"[35.1442273, 129.0731356]",35.1442273,129.0731356,113.0
1509,문현동 전포대로 데시앙아파트 부근,"[35.1422239, 129.0672816]",35.1422239,129.0672816,44.0
1510,대연동 수영로249번길 베르디사우나 부근,"[35.135699, 129.0935855]",35.135699,129.0935855,397.0
1511,문현2동 새마을금고 부근,"[35.1444309, 129.0672544]",35.1444309,129.0672544,43.0
1512,용호동 현대비치 앞CCTV(정류장),"[35.118528, 129.111824]",35.118528000000005,129.111824,650.0
1513,대연동 수영로196번길 89 부근,"[35.1309136, 129.0889009]",35.1309136,129.0889009,329.0
1514,대연동 수영로325번길 대연푸르지오 아파트 부근,"[35.1390598, 129.1020569]",35.1390598,129.1020569,501.0
1515,대연동 석포로 정문호내과의원 부근,"[35.1241875, 129.0877779]",35.1241875,129.08777790000002,332.0
1516,문현1동 대흥천보약국부근(횡단보도),"[35.1440864, 129.0716429]",35.1440864,129.0716429,113.0
1517,용당동 유엔평화로153번길 9 부근,"[35.1231233, 129.0980469]",35.123123299999996,129.0980469,473.0
1518,문현동 수영로 부근(인도),"[35.1466606, 129.065868]",35.146660600000004,129.065868,42.0
1519,대연동 신선로447번길 유엔평화교회 부근,"[35.1262151, 129.0960263]",35.1262151,129.0960263,436.0
1520,대연동 수영로325번길 경성대 동문 부근(횡단보도),"[35.1397716, 129.0984966]",35.1397716,129.0984966,465.0
1521,문현1동 동진하이빌부근,"[35.1433365, 129.0717818]",35.1433365,129.0717818,114.0
1522,대연동 수영로 119안전센타 부근(인도),"[35.1361997, 129.0971346]",35.136199700000006,129.0971346,432.0
1523,대연동 수영로220번길 피크닉카페(구. 후렌치바게트) 부근(곡각지),"[35.1342232, 129.0904339]",35.1342232,129.09043390000002,363.0
1524,문현1동 아이원통상부근(인도),"[35.1466606, 129.065868]",35.146660600000004,129.065868,42.0
1525,용호동 용호로232번길 삼성맨션 부근,"[35.1120354, 129.1085848]",35.112035399999996,129.1085848,583.0
1526,대연동 못골번영로 65 부근,"[35.1410736, 129.0886411]",35.141073600000006,129.0886411,325.0
1527,감만동 부산은행 앞 CCTV(스쿨존),"[35.1161487, 129.0814498]",35.116148700000004,129.0814498,231.0
1528,용호동 부산은행부근,"[35.1193535, 129.1121539]",35.119353499999995,129.1121539,650.0
1529,문현동 수영로39번가길 진헤어아트 부근,"[35.1354001, 129.0850433]",35.1354001,129.0850433,292.0
1530,대연동 황령대로319번가길 대우그린 2차아파트 부근,"[35.1509749, 129.0896966]",35.1509749,129.0896966,320.0
1531,문현동 진남로232번길 26 부근,"[35.1459143, 129.0765111]",35.1459143,129.0765111,182.0
1532,문현동 진남로232번길 22 부근,"[35.1459086, 129.076342]",35.1459086,129.07634199999998,147.0
1533,감만동 석포로 국제숯불막창 부근(곡각/횡단보도),"[35.1218949, 129.0861977]",35.121894899999994,129.08619769999999,298.0
1534,문현동 진남로198번길 4 부근(직각),"[35.1436777, 129.0775516]",35.1436777,129.0775516,184.0
1535,대연동 수영로322번길 CU편의점 부경해오름점 부근,"[35.1360955, 129.1021712]",35.1360955,129.10217120000002,502.0
1536,대연동 유엔평화로4번길 김밥나라 부근,"[35.134514, 129.091795]",35.134514,129.091795,363.0
1537,대연동 광명집앞CCTV(곡각/횡단보도),"[37.4784878, 126.8642888]",37.478487799999996,126.8642888,
1538,대연동 천제등로 롯데슈퍼 부근(인도),"[35.135924, 129.0910246]",35.135923999999996,129.0910246,362.0
1539,대연동 못골로 대박시티 부근,"[35.1357236, 129.0935735]",35.135723600000006,129.09357350000002,397.0
1540,용호동 용호로232번길 협진태양 아파트 앞 신설도로 부근,"[35.1139518, 129.1080014]",35.113951799999995,129.1080014,582.0
1541,문현3동 문일어린이집 부근,"[35.1397259, 129.0721707]",35.139725899999995,129.0721707,115.0
1542,감만동 우암로 감만현대1차아파트 부근,"[35.111924, 129.082865]",35.111924,129.082865,268.0
1543,용호3동 동명로163번길 부근,"[35.1202012, 129.1152784]",35.120201200000004,129.1152784,684.0
1544,문현동 전포대로40번길 13 부근,"[35.1408813, 129.0673961]",35.1408813,129.0673961,45.0
1545,감만동 남광시장CCTV(정류장),"[35.1239225, 129.0887252]",35.1239225,129.0887252,332.0
1546,우암2동 우암역 부근(인도),"[35.1248074, 129.0730538]",35.124807399999995,129.0730538,122.0
1547,용호동 용호로252번길 부산성모병원 부근,"[35.1106981, 129.1096188]",35.1106981,129.10961880000002,618.0
1548,용호동 용호로197번길 새마을금고 부근,"[35.1146462, 129.112251]",35.1146462,129.11225100000001,652.0
1549,대연동 대연비치 앞 CCTV(곡각지),"[35.136505, 129.108556]",35.136505,129.108556,572.0
1550,용호동 동명로146번길 56 부근(소화전),"[35.117034, 129.1119368]",35.117034000000004,129.1119368,651.0
1551,감만동 8부두로 항만운영단 부근,"[35.1121601, 129.0789279]",35.112160100000004,129.0789279,198.0
1552,감만동 8부두로 35 부근(횡단보도),"[35.1170856, 129.0777795]",35.1170856,129.0777795,196.0
1553,대연동 수영로346번길 영진돼지국밥 부근(교차로모퉁이),"[35.1381591, 129.1037928]",35.1381591,129.1037928,536.0
1554,용당동 유엔평화로125번길 이안파크빌 부근(교차로모퉁이),"[35.124922, 129.0972037]",35.124922,129.0972037,437.0
1555,대연동 천제등로16번길 14 부근,"[35.1326602, 129.0866188]",35.132660200000004,129.0866188,294.0
1556,문현동 문현로 45 부근(인도),"[35.1429921, 129.0740551]",35.1429921,129.0740551,149.0
1557,문현동 현대1차 인근CCTV(인도),"[35.1442273, 129.0731356]",35.1442273,129.0731356,113.0
1558,대연3동 경성대부경대역 부근,"[35.137604, 129.100533]",35.137603999999996,129.100533,466.0
1559,문현동 지게골로 문현4치안센터 부근,"[35.1333854, 129.0686248]",35.1333854,129.06862479999998,83.0
1560,문현동 문현금융로 이마트 부근(인도/횡단보도),"[35.1443594, 129.0642591]",35.1443594,129.06425910000002,8.0
1561,문현동 지게골로 새마을금고 부근,"[35.1341433, 129.0765316]",35.1341433,129.07653159999998,188.0
1562,대연경성대부경대역CCTV(곡각지),"[35.1379815, 129.1008275]",35.1379815,129.10082749999998,501.0
1563,문현동 문현교차로 CCTV(인도),"[35.1466606, 129.065868]",35.146660600000004,129.065868,42.0
1564,문현동 전포대로77번길 골든밸류빌 아파트 부근,"[35.1437404, 129.0653112]",35.1437404,129.0653112,8.0
1565,우암동 장고개로 20 부근,"[35.1269784, 129.0712654]",35.1269784,129.07126540000002,121.0
1566,문현동 고동골로 문현베스티움 아파트  신축 공사현장 부근,"[35.1397443, 129.0705649]",35.1397443,129.0705649,80.0
1567,대연동 수영로123번길 부산구화학교 부근,"[35.1346155, 129.0796979]",35.1346155,129.0796979,223.0
1568,감만동 우암로 54 부근(횡단보도),"[35.1153349, 129.0816475]",35.1153349,129.0816475,231.0
1569,문현동 우암로374번길 진흥통운 부근(곡각지),"[35.1347769, 129.068446]",35.1347769,129.068446,83.0
1570,감만동 석포로26번길 동천초등학교 부근,"[35.12133610000001, 129.0834887]",35.12133610000001,129.0834887,264.0
1571,대연동 수영로 아트박스 부근,"[35.1364461, 129.0988559]",35.1364461,129.09885590000002,467.0
1572,감만2동 부마힐타워아파트부근(곡각/횡단보도),"[35.1241361, 129.0882851]",35.1241361,129.0882851,332.0
1573,용호동 분포로 분포문화체육센터 부근(인도),"[35.132227, 129.1156465]",35.132227,129.1156465,679.0
1574,문현동 황령대로74번길 창녕수퍼 부근,"[35.1458033, 129.0678543]",35.1458033,129.0678543,43.0
1575,문현동 수영로13번길 15 부근,"[35.1378853, 129.069522]",35.13788529999999,129.069522,81.0
1576,문현2동 두광골든밸류빌아파트 부근(사선),"[35.1442273, 129.0731356]",35.1442273,129.0731356,113.0
1577,감만동 양지골로 56 부근,"[35.1126871, 129.0866366]",35.1126871,129.0866366,303.0
1578,문현동 고동골로72번길 노블리안빌라 부근,"[35.1433993, 129.0734695]",35.1433993,129.07346950000002,114.0
1579,대연동 수영로298번길 39-9 부근,"[35.1354622, 129.0999528]",35.135462200000006,129.09995279999998,467.0
1580,대연동 수영로298번길 38-1 부근(곡각지),"[35.1351774, 129.0996472]",35.135177399999996,129.0996472,467.0
1581,문현동 전포대로40번길 문현데시앙  뒷길 부근,"[35.1416397, 129.0679179]",35.141639700000006,129.0679179,44.0
1582,대연동 수영로 경성두배로마트 부근,"[35.1401005, 129.1032906]",35.1401005,129.1032906,500.0
1583,감만동 북항로 동원터미널 부근(직각주차),"[35.1278123, 129.1058734]",35.127812299999995,129.1058734,541.0
1584,감만2동 우암5차자유아파트 부근,"[35.1223393, 129.0861144]",35.1223393,129.0861144,298.0
1585,대연동 못골로12번길 대덕전기 부근,"[35.1352754, 129.0880998]",35.1352754,129.08809979999998,327.0
1586,문현동 전포대로 72 부근,"[35.1431726, 129.0670968]",35.1431726,129.0670968,44.0
1587,대연동 용소로28번길 봉구비어 부근(곡각지),"[35.134764, 129.0997152]",35.134764000000004,129.0997152,468.0
1588,대연동 유엔로 210 부근(인도),"[35.1298259, 129.0992538]",35.12982589999999,129.09925379999999,470.0
1589,용호동 용호로159번길 43 부근,"[35.1175828, 129.1139091]",35.1175828,129.1139091,650.0
1590,문현3동 장터할매돼지국밥부근,"[35.1432967, 129.077416]",35.1432967,129.077416,184.0
1591,대연동 수영로267번길 46 부근,"[35.1367943, 129.0955925]",35.1367943,129.0955925,432.0
1592,대연동 유엔로120번길 31호/오성슈퍼마트 부근(곡각/횡단보도),"[35.135924, 129.0910246]",35.135923999999996,129.0910246,362.0
1593,용당동 신선로447번길 스타벅스 부근,"[35.1231107, 129.0989952]",35.123110700000005,129.09899520000002,473.0
1594,문현3동 우정하이츠빌라 부근,"[35.1414479, 129.0719485]",35.141447899999996,129.07194850000002,115.0
1595,문현3동 우정하이츠빌라 부근(인도),"[35.1414479, 129.0719485]",35.141447899999996,129.07194850000002,115.0
1596,문현3동 문현로 부근,"[35.1381705, 129.0716986]",35.1381705,129.0716986,116.0
1597,문현3동 문현로 부근(인도),"[35.1381705, 129.0716986]",35.1381705,129.0716986,116.0
1598,문현3동 고동골로36번길 부근,"[35.1381705, 129.0716986]",35.1381705,129.0716986,116.0
1599,대연동 유엔로157번길 스타벅스 부근(곡각지),"[35.1324543, 129.0932882]",35.13245429999999,129.0932882,399.0
1600,대연동 용소로8번길 투썸플레이스 부근,"[35.1359724, 129.0977092]",35.1359724,129.0977092,432.0
1601,대연동 수영로 288 부근(횡단보도),"[35.1361684, 129.0982198]",35.1361684,129.09821979999998,467.0
1602,문현동 지게골로 144 부근,"[35.1341634, 129.0752372]",35.1341634,129.0752372,153.0
1603,용호동 분포로 115 부근(횡단보도),"[35.1295917, 129.11584]",35.1295917,129.11584,680.0
1604,문현3동 고동골로36번길 부근(인도),"[35.1381705, 129.0716986]",35.1381705,129.0716986,116.0
1605,문현동 메가마트 뒤 CCTV,"[35.1442273, 129.0731356]",35.1442273,129.0731356,113.0
1606,대연동 유엔평화로13번길 66 부근,"[35.1338349, 129.0957065]",35.1338349,129.0957065,433.0
1607,문현동 전포대로20번길 한화꿈에그린 부근(횡단보도),"[35.1377816, 129.0690877]",35.1377816,129.0690877,81.0
1608,대연동 용소로8번길 금보맨션 부근,"[35.136532, 129.097696]",35.136532,129.09769599999998,432.0
1609,대연동 유엔평화로22번길 40 부근,"[35.1326602, 129.0898282]",35.132660200000004,129.0898282,329.0
1610,용호동 용호로90번길 삼성맨션 부근,"[35.124284, 129.1110842]",35.124284,129.1110842,612.0
1611,대연동 유엔로157번길 연경 부근,"[35.1347403, 129.0930687]",35.1347403,129.0930687,398.0
1612,문현1동 문현이안아파트 부근,"[35.1381704, 129.06856]",35.1381704,129.06856000000002,81.0
1613,문현동 황령대로74번길 61 부근,"[35.1472155, 129.0675831]",35.1472155,129.0675831,42.0
1614,대연동 수영로334번길 칠칠켄터키 부근,"[35.1373549, 129.1030518]",35.1373549,129.1030518,501.0
1615,대연동 수영로346번길 아침햇살아파트 부근(곡각지),"[35.1374758, 129.1037788]",35.1374758,129.1037788,536.0
1616,문현동 장고개로 배정고등학교 입구 부근,"[35.1321433, 129.0674214]",35.132143299999996,129.06742140000003,49.0
1617,문현동 문전역부근,"[35.1454655, 129.0667495]",35.1454655,129.06674950000001,43.0
1618,문현동 문현금융단지 부근,"[35.1465887, 129.0657069]",35.1465887,129.0657069,42.0
1619,문현동 우암로 부산골프클럽 부근,"[35.1353823, 129.066644]",35.135382299999996,129.066644,47.0
1620,대연동 용소로28번길 건마트 부근,"[35.1347472, 129.1003497]",35.1347472,129.1003497,468.0
1621,감만동 홍곡로 58 부근,"[35.1165454, 129.0843649]",35.1165454,129.0843649,266.0
1622,대연동 용소로40번길 36 부근,"[35.1338788, 129.0990197]",35.13387879999999,129.09901969999999,468.0
1623,대연동 용소로28번길 17 부근,"[35.1347595, 129.0998161]",35.134759499999994,129.0998161,468.0
1624,대연4동 송림아파트부근,"[35.1279499, 129.0929469]",35.127949900000004,129.09294690000002,401.0
1625,용호4동 오륙도교회 부근,"[35.1108967, 129.1115012]",35.1108967,129.11150120000002,618.0
1626,문현2동 자유평화로 부근,"[35.1460649, 129.0671214]",35.1460649,129.06712140000002,42.0
1627,대연동 유엔평화로10번길 동금빌라트 부근,"[35.1340401, 129.0899391]",35.1340401,129.08993909999998,328.0
1628,문현동 지게골로 부산동교회 부근,"[35.1348357, 129.0721278]",35.134835700000004,129.0721278,118.0
1629,문현동 지게골로 31 부근,"[35.1359282, 129.0695414]",35.1359282,129.06954140000002,82.0
1630,문현동 자성로 한일오피스텔 부근(횡단보도),"[35.1364206, 129.0670324]",35.1364206,129.06703240000002,47.0
1631,대연동 유엔로157번길 49 부근,"[35.1324435, 129.0932761]",35.1324435,129.0932761,399.0
1632,대연동 용소로19번길 73 부근,"[35.1371342, 129.1038235]",35.1371342,129.1038235,536.0
1633,대연동 수영로219번길 대연양곱창 부근,"[35.135469, 129.090601]",35.135469,129.090601,362.0
1634,대연동 수영로322번길 22 부근(인도),"[35.1367528, 129.1016611]",35.1367528,129.1016611,502.0
1635,문현1동 인각사 부근(인도),"[35.1468084, 129.0752258]",35.1468084,129.0752258,147.0
1636,문현동 수영로 강동섭소아청소년과의원 부근,"[35.1371151, 129.072143]",35.1371151,129.07214299999998,116.0
1637,용호동 용호로 198 부근(횡단보도),"[35.11462119999999, 129.1108257]",35.11462119999999,129.1108257,617.0
1638,대연동 수영로 254 부근,"[35.1351597, 129.0944328]",35.1351597,129.0944328,397.0
1639,감만동 우암로 92 부근(횡단보도),"[35.1187202, 129.0807784]",35.118720200000006,129.08077839999999,230.0
1640,문현동 고동골로18번길 10 부근,"[35.1388169, 129.0724568]",35.1388169,129.0724568,116.0
1641,대연동 대천사거리 CCTV(곡각/횡단보도),"[35.1300887, 129.1014738]",35.1300887,129.10147379999998,505.0
1642,대연동 용소로 7 부근,"[35.1377761, 129.1028034]",35.137776099999996,129.1028034,501.0
1643,문현동 고동골로47번길 문현베스티움 아파트 신축공사현장 부근(직각),"[35.1397443, 129.0705649]",35.1397443,129.0705649,80.0
1644,문현동 전포대로 국제어학당 부근,"[35.1379953, 129.0684963]",35.1379953,129.0684963,81.0
1645,대연동 대연사거리CCTV(인도),"[35.1351157, 129.091919]",35.1351157,129.091919,362.0
1646,대연동 못골로12번길 오복복국 부근,"[35.1355322, 129.0871695]",35.13553220000001,129.08716950000002,292.0
1647,대연동 석포로127번길 46 부근,"[35.1290827, 129.089119]",35.129082700000005,129.08911899999998,330.0
1648,문현2동 성동경로당부근,"[35.1417897, 129.0674244]",35.141789700000004,129.0674244,44.0
1649,감만동 양지골로 232 부근,"[35.1153706, 129.0859562]",35.1153706,129.0859562,301.0
1650,용호1동 분포로 부근(횡단보도),"[35.1295917, 129.11584]",35.1295917,129.11584,680.0
1651,대연동 유엔평화로14번길 40 부근,"[35.133585, 129.090274]",35.133585,129.090274,363.0
1652,대연동 진남로 154 부근(횡단보도),"[35.1403046, 129.0796865]",35.1403046,129.0796865,220.0
1653,대연동 진남로18번길 대연sk뷰 힐스 아파트 부근,"[35.1370179, 129.0943]",35.137017900000004,129.0943,397.0
1654,대연동 진남로46번길 47 부근,"[35.1401777, 129.0901369]",35.1401777,129.0901369,360.0
1655,용호동 현대비치 앞 CCTV(곡각지),"[35.1262281, 129.1083344]",35.1262281,129.10833440000002,576.0
1656,대연동 수영로 양우내안에 신축공사현장 부근(안전지대),"[35.1388787, 129.0775542]",35.1388787,129.0775542,186.0
1657,문현1동 대창빌라 부근,"[35.1442273, 129.0731356]",35.1442273,129.0731356,113.0
1658,감만2동 국제아파트 부근,"[35.1223115, 129.0851978]",35.1223115,129.08519779999997,298.0
1659,문현동 경동리인정문CCTV(곡각지),"[35.1442273, 129.0731356]",35.1442273,129.0731356,113.0
1660,문현동 고동골로18번길 6 부근,"[35.1388169, 129.0724568]",35.1388169,129.0724568,116.0
1661,용호동 동명로 솔밭공원 부근,"[35.120207, 129.109685]",35.120207,129.109685,614.0
1662,대연사거리하나투어CCTV(인도),"[35.1352058, 129.0905928]",35.135205799999994,129.0905928,362.0
1663,대연동 수영로267번길 민방위 훈련장 부근,"[35.1374514, 129.095199]",35.137451399999996,129.095199,396.0
1664,대연동 못골로 대연초등학교 부근,"[35.1373593, 129.092003]",35.1373593,129.092003,361.0
1665,문현1동 뉴오토카프라자 부근,"[35.1437602, 129.0747801]",35.1437602,129.0747801,148.0
1666,대연동 수영로 276-2 부근,"[35.1356099, 129.0966805]",35.1356099,129.0966805,432.0
1667,대연동 유엔평화로9번길 우리약국 부근(직각),"[35.1344126, 129.0947281]",35.1344126,129.0947281,398.0
1668,대연동 광명집 앞 CCTV(안전지대),"[35.1255556, 129.1008333]",35.125555600000006,129.10083329999998,507.0
1669,대연동 진남로127번길 76 부근(교차로모퉁이),"[35.1374505, 129.0769878]",35.1374505,129.0769878,186.0
1670,대연5동 신학대학부근,"[34.1077059, -117.716307]",34.1077059,-117.716307,
1671,부산은행역부근 문현2동,"[35.1454655, 129.0667495]",35.1454655,129.06674950000001,43.0
1672,문현동 전포대로20번길 문현삼성부동산 부근,"[35.1384754, 129.0679585]",35.1384754,129.0679585,46.0
1673,대연동 유엔로157번길 에이치마트 부근,"[35.1335128, 129.0934451]",35.1335128,129.0934451,398.0
1674,용당동 유엔평화로126번길 석포여중 입구 부근,"[35.1221703, 129.0947798]",35.1221703,129.0947798,403.0
1675,문현동 태영데시앙아파트부근(횡단보도),"[35.1442273, 129.0731356]",35.1442273,129.0731356,113.0
1676,문현동 전포대로40번길 태영데시앙 아파트 부근,"[35.1416397, 129.0679179]",35.141639700000006,129.0679179,44.0
1677,문현동 수영로13번길 태광빌라 부근,"[35.1395797, 129.070402]",35.1395797,129.070402,80.0
1678,문현동 지게골로 배정약국 부근(횡단보도),"[35.1340598, 129.0672269]",35.1340598,129.0672269,48.0
1679,용호동 솔밭공원주변CCTV(횡단보도),"[35.11992800000001, 129.108574]",35.11992800000001,129.108574,579.0
1680,대연동 유엔로 진주냉면 부근(인도),"[35.1298172, 129.0996135]",35.129817200000005,129.0996135,470.0
1681,대연동 수영로266번길 왕성부동산 부근(횡단보도),"[35.1337439, 129.0985077]",35.1337439,129.0985077,468.0
1682,용호4동 용호4동주민센터 부근,"[35.1142664, 129.1109325]",35.1142664,129.1109325,617.0
1683,감만1동 감만119안전센터 부근,"[35.1177262, 129.0805459]",35.11772620000001,129.0805459,230.0
1684,용호동 동명로132번길 18 부근,"[35.1191003, 129.1106221]",35.1191003,129.1106221,615.0
1685,대연동 신선로 462-1 평화식당 부근(인도),"[35.1260972, 129.1012948]",35.126097200000004,129.10129479999998,506.0
1686,대연동 못골번영로71번길 3 부근,"[35.1413778, 129.0885958]",35.1413778,129.08859579999998,325.0
1687,문현2동 전포대로 부근,"[35.139109, 129.067361]",35.139109000000005,129.067361,46.0
1688,대연동 신선로 464 부근(인도),"[35.1263825, 129.1016417]",35.1263825,129.10164170000002,506.0
1689,대연동 신선로 454-18 부근(인도),"[35.12530040000001, 129.1013927]",35.12530040000001,129.10139270000002,507.0
1690,문현동 지게골로 52-15 부근,"[35.1348351, 129.0713496]",35.134835100000004,129.0713496,118.0
1691,대연동 황령대로492번길 남천중학교 후문 부근(사선주차),"[35.1364491, 129.1052233]",35.13644910000001,129.1052233,537.0
1692,감만1동 감만119안전센터부근,"[35.1177262, 129.0805459]",35.11772620000001,129.0805459,230.0
1693,용당동 현대아이파크부근,"[35.1187566, 129.0990577]",35.1187566,129.0990577,475.0
1694,대연동 수영로334번길 37 부근,"[35.1371405, 129.1025375]",35.1371405,129.1025375,501.0
1695,대연사거리하나투어CCTV(교차로모퉁이),"[35.1352058, 129.0905928]",35.135205799999994,129.0905928,362.0
1696,용당동 유엔평화로125번길 더몽피시방 부근,"[35.124922, 129.0972037]",35.124922,129.0972037,437.0
1697,문현동 남동천로 문현사 부근,"[35.138244, 129.0666744]",35.138244,129.06667439999998,46.0
1698,문현동 남동천로 14 부근,"[35.1382267, 129.06668]",35.138226700000004,129.06668,46.0
1699,대연동 석포로91번길 34 부근(곡각지),"[35.1273108, 129.0897965]",35.1273108,129.0897965,331.0
1700,대연동 수영로 영진식육점 부근,"[35.134505, 129.0934742]",35.134505,129.0934742,398.0
1701,대연동 수영로 푸드엔 부근(인도),"[35.1352633, 129.096022]",35.1352633,129.096022,432.0
1702,문현동 장고개로85번길 해운파크맨션 부근,"[35.1320323, 129.0684491]",35.1320323,129.06844909999998,84.0
1703,대연동 진남로30번길 30 부근,"[35.1376732, 129.0931935]",35.1376732,129.0931935,396.0
1704,용호동 분포로 동서아이에스 W아파트 부근(인도),"[35.1295917, 129.11584]",35.1295917,129.11584,680.0
1705,대연동 진남로 153 부근(횡단보도),"[35.1401563, 129.0794376]",35.140156299999994,129.0794376,220.0
1706,문현동 장고개로93번길 44 부근(곡각지),"[35.1339977, 129.0688525]",35.1339977,129.0688525,83.0
1707,문현동 남동천로 66 부근,"[35.1424923, 129.0642951]",35.142492299999994,129.06429509999998,9.0
1708,문현동 수영로 세종그랑시아 부근,"[35.1361984, 129.0693378]",35.1361984,129.0693378,82.0
1709,문현동 전포대로91번길,"[35.1446869, 129.0654101]",35.1446869,129.0654101,8.0
1710,대연동 수영로196번길 26 부근,"[35.1337438, 129.0880059]",35.1337438,129.0880059,328.0
1711,감만동 양지골로 육고기사관학교 부근(인도),"[35.1222049, 129.0854169]",35.1222049,129.0854169,298.0
1712,우암동 장고개로 10 부근,"[35.1353932, 129.06869]",35.1353932,129.06869,82.0
1713,대연3동 미치과 부근,"[35.1383099, 129.1011125]",35.138309899999996,129.1011125,501.0
1714,감만동 석포로26번가길 4 부근,"[35.1298107, 129.0914192]",35.1298107,129.0914192,365.0
1715,문현동 황령대로 BIFC 대로변 부근,"[35.1472297, 129.0657929]",35.147229700000004,129.0657929,42.0
1716,대연동 못골로12번길 47 부근,"[35.1355, 129.0864645]",35.1355,129.0864645,292.0
1717,대연동 못골로71번길 8 부근,"[35.1361027, 129.0902143]",35.1361027,129.09021429999999,362.0
1718,용호동 분포로 145 부근(소화전/횡단보도),"[35.1295917, 129.11584]",35.1295917,129.11584,680.0
1719,대연동 유엔로157번길 까망머리 부근(횡단보도),"[35.1324543, 129.0932882]",35.13245429999999,129.0932882,399.0
1720,대연동 용소로64번길 86 부근,"[35.1317901, 129.0965514]",35.1317901,129.0965514,434.0
1721,대연동 수영로220번길 후렌지바게트 부근,"[35.1353934, 129.0916413]",35.1353934,129.0916413,362.0
1722,대연4동 대연스포츠센터부근,"[35.1282724, 129.0911509]",35.1282724,129.0911509,365.0
1723,문현동 고동골로18번길 7-11 부근,"[35.1391249, 129.0714366]",35.1391249,129.0714366,116.0
1724,대연동 수영로 대연혁신지구 복합상가 부근(횡단보도),"[35.1397318, 129.1033138]",35.1397318,129.1033138,500.0
1725,대연동 용소로7번길 42 부근,"[35.1375168, 129.1024987]",35.13751679999999,129.10249869999998,501.0
1726,문현4동 상경전원아파트 부근,"[35.1307824, 129.0709766]",35.130782399999994,129.0709766,84.0
1727,문현동 우암로 호포갈비 부근,"[35.1340485, 129.0663029]",35.1340485,129.0663029,48.0
1728,대연동 유엔평화로47번길 108 부근(곡각지),"[35.1307995, 129.0968608]",35.1307995,129.0968608,434.0
1729,문현동 수영로69번길 7 부근,"[35.135602, 129.075334]",35.135602,129.075334,152.0
1730,대연1동 남부경찰서치안센터부근,"[35.1340048, 129.0955298]",35.13400479999999,129.0955298,433.0
1731,대연동 수영로298번길 37 부근,"[35.13531020000001, 129.0999156]",35.135310200000006,129.0999156,467.0
1732,문현동 고동골로59번길 94 부근(횡단보도),"[35.1411454, 129.0678111]",35.1411454,129.0678111,45.0
1733,용호동 분포로 하이츠자이 상가 부근(정류장),"[35.1327553, 129.1109465]",35.13275529999999,129.1109465,608.0
1734,대연동 못골로12번길 대박시티 부근(곡각지),"[35.1353601, 129.086261]",35.1353601,129.086261,292.0
1735,감만동 우암로 밀양돼지국밥 부근(곡각지),"[35.1138163, 129.081544]",35.113816299999996,129.081544,232.0
1736,문현동 문현교차로CCTV(곡각/횡단보도),"[35.136865, 129.0678657]",35.136865,129.0678657,47.0
